Date,Layer 1,Game,Ethereum,Data,Bitcoin,Fork,PoW,Storage,Tron,DeFi,Privacy,Infrastructure,Traditional Industry,Stablecoins,Social,Cosmos,NFT,Web3,Polkadot,Marketplace,Exchange Token,BNB Chain,IoT,Layer 2,Cross-Chain,Polygon,Cloud Computing,DAO,AI,Cardano,Lending,Oracle,Staking,Decentralized Stablecoins,Solana,DEX,Liquid Staking,Launchpad,Immutable X,Optimism,Arbitrum
2019-10-12 00:00:00+00:00,-0.004151743803872548,-0.0005461304103302946,-0.0014727642896813573,0.020289640826037434,0.011798345216187292,0.014119881180848535,0.046987536633158994,0.07730826752060942,-0.016064528230227984,-0.0057572753857433314,0.001955603933973964,-0.001988389005513186,0.010396732599252117,-0.008392308278095933,0.005895003347992125,0.0014682067772613188,0.02321475268496644,-0.013074038367675516,0.024450460983551428,0.05648652969762007,0.013633997571050938,0.016891895565883414,0.029911843957591302,-0.0018774799614867822,-0.014083730244406324,0.01322019078376991,0.06888641017711979,0.010554695994035669,0.01773968104031022,0.019167351089165438,0.03828535632334066,-0.043132869989607144,,,,,,,,,
2019-10-13 00:00:00+00:00,-0.0022777378182391545,-0.01040820816133456,-0.0050334019285782836,-0.02223896765796178,0.002568168853817279,0.003686901440972487,-0.02075875283885244,-0.030189124704037815,0.025743740892939744,-0.006537960768905559,-0.00664000950345365,-0.03175243919926907,-0.026778484156014744,0.0017084590087198103,0.0021511681037307026,0.014164306424784579,-0.008432049153646102,-0.021555464018325254,-0.020187137057233292,-0.035501302900330434,-0.004170243747448877,0.014457944895527689,-0.01750202916441334,-0.02557302676745931,0.04008723746438696,0.013503077092177266,0.06914866266388717,0.005140679434950302,-0.02978446972180675,0.022542394829487278,0.025721182107569886,-0.02082617902879095,,,,,,,,,
2019-10-14 00:00:00+00:00,0.022019321409672898,0.03766044522683035,0.01981756450682871,-0.021261341109187915,0.008235982522103356,0.00867691604101457,0.023881149571959758,0.014461679344212858,0.03680749693300686,0.02591533758028751,0.01531006238296348,-0.008395165649316487,0.012784913402284366,0.002580145321241909,0.002343022176576819,0.07730301535357369,0.010938612179873429,-0.008529915147816673,0.011566829913104756,-0.004731503427883851,0.03018015163303394,0.02953788003214212,0.0018219233904248244,9.203326089610425e-05,0.009899940083000434,-0.002886875626967093,-0.036216111296480724,-0.0069497082594132415,0.02512632283971214,0.010866692603819752,0.010505319460434181,0.008222601324224022,,,,,,,,,
2019-10-15 00:00:00+00:00,-0.027891790570276118,-0.029604401700429564,-0.02868482802320675,-0.022281406076688486,-0.02290518364157179,-0.023612977428031243,-0.036806805455840905,0.009719654943679268,-0.05876724898221319,-0.022287573000847844,-0.03893268646876746,-0.06855608500062518,-0.04818280231556875,-0.0013777883128217247,-0.03341586809845266,-0.04841048687617529,-0.02683148124186435,-0.03036400386756985,-0.031475823771951024,-0.037002345803116996,0.0019684789920827494,-0.03767228338613716,-0.04653984070651904,-0.017193932400462665,-0.03097442487094272,-0.02217913299889248,0.03955661793280507,-0.05811500543644237,-0.050328656552947874,-0.021312289123284898,0.005944666377625729,-0.04376851535817073,,,,,,,,,
2019-10-16 00:00:00+00:00,-0.022393490150964413,-0.022709833871649928,-0.008913145167564501,-0.029741165792219977,-0.024400202639176766,-0.02571188712481838,-0.0407822176858463,-0.0638533276138686,-0.02890359752477075,0.010616106991663996,-0.04165957453834008,-0.061846382054939,-0.03092488876786487,-7.253599290845341e-05,0.05365940613926067,-0.032866975631372794,-0.021999536240167903,-0.05542147999985094,-0.053195332452330976,-0.012953370346357865,-0.04257196152695886,-0.03709306056496181,-0.056439573208025076,-0.04401296360525932,0.0029840156792536863,-0.060391324873737606,-0.00472008658048691,0.0817522067694335,-0.039191810104946274,-0.00747117045852481,0.01068645640074197,-0.044781555284032104,,,,,,,,,
2019-10-17 00:00:00+00:00,0.021803617118592397,-0.0017736361457496314,0.007181026324935996,-0.04093870051505102,0.019534501002245942,0.022675459136354978,0.02147859557618651,0.00616604567417072,0.010469791344624607,0.007319451602220065,0.025407159075385207,0.008413903644616565,0.026456593073087786,-0.003404447181926235,0.05432758138703145,0.023458539379072784,0.003941662318513964,0.021463085009737298,0.008625971813307706,0.01363884602491727,0.0026006163562764762,0.031090430759121837,0.03124997709904024,0.021969667081212195,-0.04163734536727855,0.011644458064972336,0.004049618512634382,-0.1045338894888058,-0.001934504289130413,0.00010599795356601438,-0.02039436471418272,0.02056628836566735,,,,,,,,,
2019-10-18 00:00:00+00:00,-0.015307641440397503,-0.04230464553725868,-0.02466597992743916,-0.05413218749576456,-0.01975883112177404,-0.02075683043304516,-0.03852477093264078,0.0344171532003446,-0.0016837024155985285,-0.03265165565831296,-0.024689811331988797,-0.02716119329310829,-0.02027224665455456,-0.0008017928556359984,-0.049512717398665355,-0.057099910700648335,-0.03695802338261305,-0.012918585933879118,-0.035687622711802286,-0.006712389748491031,-0.01704519387624943,-0.012898426899715001,-0.04796159223071571,-0.05163437846149804,-0.04460511868642506,-0.054094911921531756,-0.07200840129326957,-0.052632489458178444,-0.05597406772828777,-0.015293399092997276,0.006198170742744911,-0.047688384240394774,,,,,,,,,
2019-10-19 00:00:00+00:00,-0.012888103791757297,-0.005427356090131588,0.0016675673345422405,0.018237443721493485,-0.00046296349564313823,-0.001041370509593787,0.0018200324429359204,0.014492094784357238,0.0068746574132371166,0.013350643692260768,0.012590370272598182,-0.0040755401401094135,-0.009760362788857217,0.003529153351257992,0.0157415591508549,0.003018776870080522,-0.004545628645581046,-0.026237273009886725,-0.0213599033669355,-0.004106375390871188,0.03988811577857792,-0.0038933258075605336,-0.014416531763440163,0.027663526218111543,-0.006557699959499237,0.0030655397070227966,-0.02169939471273928,0.059163860136610395,0.006384216893146048,0.025333582936325136,0.020571841723779603,-0.032377799664771834,,,,,,,,,
2019-10-20 00:00:00+00:00,0.022532575488191795,0.006375880739868646,0.013150522781383798,-0.012641029425429901,0.025924828382678643,0.02539564524015496,0.02194373774255743,-0.01517152134020864,0.0016745930457608606,0.012264560300609378,0.01972477560931094,0.017747604026831898,0.005376315296621063,-0.0009980969632166349,-0.013098756554482078,0.05122696543259272,0.008850494779968522,-0.02151242798823838,0.005269524811924325,0.012848766643866501,0.011380852094387998,0.005658543424774636,0.023931137526953996,0.023625429714310642,0.06412214658669114,0.018518139329290712,0.030001144261801595,-0.029065621721740376,0.012779899363835792,0.022553954221604004,0.03715216166720528,0.006104035752438201,,,,,,,,,
2019-10-21 00:00:00+00:00,0.000580672504576873,0.00028095254544296955,0.007898694889157629,0.08373211894062871,0.044687059389624265,0.05529331639246413,-0.018914896885976185,0.1189773739170081,0.0028933095256178268,0.001400531609835637,-0.00782188849881776,0.030151110449922965,-0.0062388374792264395,6.451532472124492e-05,-0.015371861724521159,0.026931328846307574,-0.00369177120523751,0.06577708934911747,0.010107132082583337,0.009592802960484313,0.00839989969553758,-0.013010962661018616,0.00045331260162888575,0.025785577835682198,-0.014754527105364913,-0.024301447251945617,-0.008462600561579225,-0.0205408795922551,-0.016278403808780362,0.005338820761467978,0.01732857975102083,0.0435663200649104,,,,,,,,,
2019-10-22 00:00:00+00:00,-0.01714933875560766,-0.006291065142495683,-0.010397732169142925,-0.050284490395522796,-0.031029062097076593,-0.03377628407800071,-0.015004773675593419,-0.06233567391406509,-0.024809277092733183,-0.021617944840858598,-0.007638196916720056,-0.006903058463491507,-0.01704041842415616,-0.0016666732441921969,-0.016467663427953375,-0.037985500694241156,-0.008884477668260869,-0.05004360168105217,-0.020878450365781332,-0.024467631383935373,-0.012150249723853432,-0.0005464550283104026,-0.029911642535053275,-0.024665201470909507,-0.008776577085881913,-0.014791365913661637,0.0037991502267332496,-0.05841134313679672,-0.03262792083533934,-0.011592170048186,-0.01159819516701394,0.0400305390078664,,,,,,,,,
2019-10-23 00:00:00+00:00,-0.07314387208233532,-0.07593125065128105,-0.05659096520106632,-0.044636658690141974,-0.0714119992865815,-0.07188198921881618,-0.08045918445854128,-0.10747184353756557,-0.05771637988326053,-0.04368856528463261,-0.08159950550871108,-0.0170456694970878,-0.0869829254689641,-0.0026195008828051687,-0.07980046200227241,-0.06529970344460259,-0.06760128555216616,-0.09988513099015828,-0.07746334268476429,-0.08981182885874889,-0.05113595048981135,-0.0703451178904159,-0.06799068242227103,-0.0941346748624417,-0.11318950970678286,-0.06430860967988426,-0.024096581259726222,-0.06808233508343349,-0.07733845576208177,-0.06170078640451999,-0.06129449402787849,-0.08416908430411908,0.2881936216416732,,,,,,,,
2019-10-24 00:00:00+00:00,0.020115359894928207,0.006771753237547406,0.01329503835836371,-0.049601573710833395,0.023186960822912585,0.029524308416597093,-0.0020031019102500643,0.08628152561981905,0.06784866495366867,0.02250167630484883,0.02674436455350149,0.021332609709252853,0.00565908664972164,0.0012645805374564532,0.004856371827468217,0.05915371961493298,0.007246488349632221,0.03214464633932133,0.004313648311378495,0.008794772281410426,0.010291300680580878,0.016806394059063694,0.0047666611759465995,0.017756557206557173,0.008929705923439826,-0.016343509796978656,0.06568805656651282,-0.009589055371297,-0.002968424210397403,0.01550808972067165,-0.004030032921169406,0.03878041719133714,0.07173098401676636,,,,,,,,
2019-10-25 00:00:00+00:00,0.114969198562863,0.05512392387301653,0.07319009874808349,0.12643694698451427,0.17842007108573657,0.18397678288414165,0.10637454059983806,0.1424018374268546,0.1534789392715829,0.05087932645945564,0.07313940892889005,0.059553410133832856,0.11717978811101977,0.002307605138012047,0.0641640733618139,0.4046179646297415,0.05858501477304262,0.09722656190969901,0.09291575168079805,0.06741258151400607,0.12020441746460601,0.043314036768819404,0.12509359733750217,0.06808569575723133,0.06409678103017731,0.07644636353150927,0.12321719333508233,0.1224190215133251,0.08637517903909209,0.10306363329580595,0.11143006581934574,0.03738686601953868,-0.006177122529566907,,,,,,,,
2019-10-26 00:00:00+00:00,-0.006276525597448738,0.021761476477868327,0.0028523771347181252,0.0032856473689220674,0.02369423559348675,0.012963904427649815,0.012983317300424591,-0.049486933377366205,-0.0596042209251501,0.0034164851740732384,0.0017470543478405787,0.015524042179735492,-0.0035513048094378283,-0.002322829482753158,-0.022144520204097108,-0.11579847027144063,0.04024455484695689,0.02131244269213919,-0.0020094961365219113,-0.03510339619925107,0.020317937797812536,-0.00627652896293104,-0.015067593628031648,-0.014653330230868799,-0.03557407233906971,-0.010815999506768098,0.02305562617409159,0.027369258696240944,-0.030105680578445468,-0.0035399136392090837,0.009247193576431778,-0.0661721548560924,0.15603807369586886,,,,,,,,
